,cleaned_text,target
5073,happy omg yoongis gummy gon na explode namjoon u,0
665,bsf borderman killed avalanche jan 13 evening 830 pm avalanche hit bsf deployment naugam sector,0
9536,whats difference suicide bomb feminist suicide bomb actually accomplishes something triggered,0
3383,demolish house,0
1397,tuesday headlinesstormont power back onwheres moneywe need 5bndeal money fall short say finan,0
3656,tweet derailed quickly,0
6512,better chance business community taken hostage get,0
6027,sadly lot people fooled guy got find effective way counter r hailstorm excrement,0
4682,going tv losing mental health emergency story mentalhealth britain told,0
1888,seeing side barbaric cult say god whil,0
3346,austria long drought 2007 flew vienna visit partner studied,0
5484,feeling intense fear anxiety despair amp hopelessness incredibly effective subliminal system doesnt tell,0
5415,tupac shakur speaking fact fear stronger love,0
6170,rule hosting letting pricey talk lie green council stopping h,0
9649,week ago today lost one important people life still hasnt sunk,0
6593,many people live hostage past past platform jump future sofa relax,0
8679,well ruin development look 12 many nufc fan react deal nearing conclusion,0
680,breaking news least 51 people killed snow avalanche neelum valley azad kashmir official sa,1
8808,tell screamed boiling egg spotted,0
3749,beginning paycheck like whole fridge stocked food towards end pay period,0
9745,cancelling plan ok staying home ok posing substitute teacher qualification ok refusing teach,0
10496,rumour trial notice inspection completely lost plot,0
9003,taal one active volcano nation hit periodically eruption earthquake due locat,0
9434,absence stretcherbearers bandaged wounded got comparative,0
2536,siao lang many,0
2704,please explain im supposed renew driving licence online website continu,0
7976,two hour intense exam morning dont panic,0
9623,youre obsessed point sickness greensteins crank there,0
9827,please help support support skating survivor add twibbon,0
751,1db28a63 battle id need backup lvl 100 baal,0
9443,somebody get stretcher fat bitch,0
86,puerto rico hit another 59 magnitude aftershock kyma,1
3250,bird usually confuse shred plastic bag food end eating toxic debris zeroplasticrun iamrespons,0
9348,11000 donation help repair storm damage big tub lighthouse tobermory ontario brucepeninsula h,0
5222,exbritish pm john major shelved famine commemoration,0
10353,recent needed get chest hit still traumati,1
4307,hi hope u drown puddle ur way,0
8068,sam presti call asking trade one young player hang immediately sign extension,0
2095,hope politician using current catastrophe philippine sake good,0
241,sne really tryna see get annihilated dm psn bro,0
10771,putin regime history weakness weapon considers west push back krem,0
6472,safety first whatsapp,0
7737,even worse alaskan bull worm null phys wait team get ob,0
2677,obama killed guy responsible worst terrorist attack american soil,1
6413,role pmoindia vide registrationno pmopg 0131300 2019 refer,0
7764,196 viking come obliterated charles knocking enough power tribe crumble mero,0
7419,egyptian air force mig29mm2 fighter jet demonstrate elephant walk formation largescale military dril,0
10777,jutsu weapon tell shikamaru nara,0
9099,going live twitch last chapter sinking city come watch tone loses mind pleasure fishman,0
9892,say soleimani many way corner stone iran nuclear agreement made obama admin,0
392,army second batch donation already given philippine red cross ha,0
840,feeling turn 20pg paper bioterrorism amp civilliberties gradlife,0
3137,absolutely agree police cut led community literally suffering death,0
4142,flirt disaster never become bitch,0
5914,say delaying action climate change look bloodred sky unbreathable air australia becau,0
3744,far cost associated cleanup official number yet,0
8888,sony music korea posted ig im actually screaming yo cant wait hear,0
3029,bernie sander volunteer trashing elizabeth pocahontus warren everybody know campaign dead want h,0
2373,1441 earthquake puerto rico last 30 day 1441 earth keep shaking family sleeping st,1
6865,help animal fire victim premier annastacia palaszczuk announced grant wildlife carers inundated,0
1715,video drone footage capture massive bound brook fire gt courtesy rh,1
7339,im lucky boyfriend who willing drive hour half dead night havi,0
7510,profound impact person emotional mental health someone know struggling plea,0
1759,nod nowell parr architect library fire station many fine building name,0
861,enough dhawan let young gun blaze,0
10661,biden buttigieg sander supporter going warren month subtle exp,0
6948,flash flood warning remain effect hawaii county amp maui county hawaii higher elevation big,1
1543,another film nominated best documentary feature forsama harrowing reality syrian conflict hospita,0
10865,oh darling husky fattening hitting whirlwind,0
6379,whole hijacker thing though hoax arab hijacking plane box cutter never happened,0
3230,bucket would good u really lucky escape yep bit clean debris sewa,0
7194,okay 1 thank admins account yall legend amp appreciate much lik,0
2917,whatever u want bycottdeepika bycottchhapaak u cant damage control,0
9705,definitely survive zombie run away loud as,0
7249,oh eminems mass murderer want fuk mom hold rally comed,0
8100,jama masjid pakistan judge criticises delhi police bail hearing,0
8537,live action cat live action movie rescuer would like answer,0
1117,kid baited nba camera fight freedom stand hong kong sign actually went blizzcon interrup,0
10933,parkway drive donated 34000 australian wildfire relief,0
3974,selfish virtue free market let men think act result constant progress innovation destruction,0
1375,meg da stallion body crazy plus ari body bagg bagging em,0
10630,kmedia park seojoon btsv joined philippine volcano prayer insta hashtag movement park seojoon b,0
3130,spoke today foreign minister oman yusuf bin alawi bin abdullah expressed condolence death su,0
7462,simply minty fresh try delicious ketofriendly peppermint mudslide get ready holiday,0
10302,traumatised previous drama run away,0
320,weekend drove burned landscape big bag sweet potato roos severit,0
4936,stigmabase hiv state hiv epidemic rural kwazulunatal south africa south africa epicentre,1
5115,family whirlpool refrigerator explodes inside home,1
2987,really hope florence pugh yelena belova yelena green vest natasha wear infinity war w,0
7647,shipping 25000 lb country core,0
9425,length stretcher may vary 14 inch,0
2408,vow modernday vampire tale day night collide darkfantasy urbanfantasy vamp,0
890,bunch flower within heart bloom toward blazing sun fragrance sweeter fine wine scarecrow drownin,0
7799,must fear fear mindkiller fear littledeath brings total obliteration,0
4883,forgot tell u many chapati consumed sari paye last night many paratas engulfed,0
9302,oh lost shit cuz whole snowstorm bud,0
9889,iraniansdetestsoleimani grateful usa terminating bloodthirsty terrorist,0
7679,damn sure aint posting kid app mufuckas obliterate child self esteem go viral,0
11185,heart bleed untimely demise rio john abel met accident sending help victi,1
4699,caha calling australiangovernment take action climatechange climate change health emergency liv,0
2488,201314 youtube cover listening world bts collided,0
2190,glove eyewear minimum used work building housed chemical,0
6044,product yellowed became brittle within 2 year hailstorm last year finished,0
421,groom philippine danced medley song friend wedding new br,0
1853,amazon australia california burning indonesia sinking many people died ice melting ocean cont,1
2058,er24 life healthcare wc metro service scene mass casualty incident wetton western ca,1
2092,nowplaying catastrophe crossfaith exmachina,0
4235,matter cattle price rise drought abc730,0
2897,pregnancy mother suffers organ damage baby womb sends stem cell repair damaged organ,0
634,thought ill get attacked people saying,0
5883,precautionary measure taken karnatakaforest department avoid forest fire mathigodu forest area thithimati,0
3249,youre storm need start running instantly need lucky enough tornado never stray,0
7960,whats panic,0
6527,fact anthony joshua began boxing career time wilder turned pro older pro one belt scrambled f,0
3626,hi kevin im sorry freight train derailed causing delay service ple,1
10916,outrageous official furious fema seek money california wildfire victim reporting,1
6101,might important news day russia could leak burisma email slip doctored email,0
3880,outset ploy pelosi withholding house impeachment article implausible hypocritical,0
3054,forgot dead silent oklahoma,0
1198,ring ding dong second blood test always make anxious really isnt ba,0
8191,sorry youre quarantined,0
3861,story shell destroy sweet kiss,0
2047,fortunate find mandarin anywhere another bushfires casualty likely,0
5619,good morning friend god bless god bless usa god bless god bless god bless,0
7050,top 5 lightning component gem salesforce spring20 release,0
815,bit light reading useful recall challen,0
26,another arson njikomboyonwr ambazombies yesterday 1312020 set ablaze council building country wo,1
9043,sinkhole swallow bus passenger killing least 6,1
11139,causing wreck theyre like,0
7750,realestateau rt newsproperty incredible central coast lake house gorokan obliterated suburb record,0
6243,heat wave w,0
4669,lawyer gave aid anticaa protestors electrocuted cop,1
8936,scream cant wait see stuff ill get refunded,0
5351,family nightmare recently ive heard far many story similar fatality usc grace,0
4632,woman dont want electrocuted cry cant afford violet wand electrocute nipple,0
4469,check broadcast playstation 4 ps4live drowning demo live,0
187,compassion family ukrainian airplane shot accident,1
479,emergency service commissioner andrew crisp say victorian fire started lightening aware police,0
1695,destruction magic fine dont go burning building,0
10299,give lingard please knee end man united fan trauma andreas still got assist,0
2830,demon sleep paralysis working fill time 5 curfew,0
5343,antitrans violence epidemic plague nation go well beyond fatality includes physical amp sexual assau,0
10894,donate fund australia wild fire,0
6475,reminder take one second say love apologize talk right dont want,0
5150,got woken dead sleep loudest boom thunder sounded like explosion li,0
6760,pogba mctominay lingard shaw manchester united injury news latest expected return date,1
9849,imran kassim first singaporean charged terrorism financing admits giving money isi argued b,0
7435,check found japan wwii military zijin picture postcard south china hamamoto force ww2 via,0
6740,another picture scene courtesy lt longoria approximately 30 car involved numerous separate collision,1
7561,2from space according popular mechanic u aging nuclear coffin ecological disaste,0
2040,news random stabbing activated cia black ops mkultra patsy 8 wounded stabbing spree suspect arrested http,1
9398,man fallen river lego city start rescue helicopter hey build helicopter th,0
4514,believe expansion 3 lane phoenix tucson reduce dust storm damage casualty,0
5833,hollywood ave residential street rat run thousand speeding abounds air polluted single track listed brid,0
6042,looooool waiting see,0
6986,time sir paul b began raising serious point,0
9077,almost 3 really sinking lsu team running greatest team past 20 year,0
1365,poor think he dead body bagging,1
8655,u troop clear rubble iraq base day iran strike journalist touring alasad base saw large cra,1
1130,blizzard wasnt futility doomsday climate prediction wibanews,0
8070,2010 dpo nankana committed suicide reportedly due personal reason known counselling wellb,1
10211,year coup purged civil servant feel trapped turkey via,0
948,ghanaian woman would stab back ask youre bleeding,0
3637,sorry break cant vote change youre voting democrat republican nothing derailed tr,0
7140,shout misheard loud bang two loud bang succession easier cut noise,0
2967,tremendous respect need clear danger pose democrac,0
3117,australia dropping food helicopter wildlife due raging bushfires many animal,1
3825,1 john 38 purpose son god manifested might destroy work devil,0
11058,gganteng bgt benwounds hayoonbin,0
154,unimaginable 174 people gone one accident could anyone point surface air missile,0
10974,10meter wind gust animation western europe next 42 hour violent windstorm blast w,1
9340,bookie pen end sea dropped outside shop town city washed storm drain river,0
3171,scapegoat fortunate trump death directly resulting gross incompetence could,0
1255,past democratic primary truly brutal million dollar paid ad negative personal attack etc fo,0
4853,native doctor called cjn rascal called agf stand physique intellect unfortun,0
10943,much make minute jeff bezos roasted wildfire donation,0
7502,even tall poppying natural disaster fire smoke serious people dont need bring dow,1
2825,outcome slap wrist waste time resource dete,0
7995,yeah im thinking indiana jones definitely one char,0
4272,fanyus waiting next yuzuruhanyu sighting long endless drought,0
10102,thunderstorm pissing,1
2032,honouring sacrifice protector motherland modi govt increased monetary assistance next k,0
1191,ignorant comment like tgat make blood boil oman,0
5417,people poor fear evilness money stupid richdad,0
2281,series fall cliff series breach sound barrier accelerate,0
1466,arrived juvenile detention center swept islamic stateinspired plot set pressureco,0
938,make sound vegan society providing certi,0
5146,massive bomb explosion tonight stockholm sweden could heard across city must largest bomb sthlm,1
7633,jeff bezos bill gate arent bad,0
2544,earlier collision nbound j9 red cow j7 lucan cleared lane reopened,1
7452,grocery shopping hard im ice cream aisle suddenly dont know one want want,0
5646,phoenix flame eddie cavanagh,0
8517,good job rescuer,0
11022,woman wounded ostad moein ave tehran sunday night report say targeted shot plainclothes agen,1
5621,auspol felt sick read first responder tackling bushfires advised kill baby kangaroo koala w,0
7170,job offer vision one day human being planet live world international conflict,0
1742,catastrophic event grenfell tower 2017 neo 200 2019 reinforce need ensure building built,0
6185,hazardous eruption possibility philippine volcano erupts,1
9737,everyone slept last night much thought survive todaybe rest assure everything gon na oka,0
7527,app check home going buy exposed natural disaster based historical data thatoneidea idea,0
5707,40 year v 18 month given power economy flattened looter like sharif bhutto zardari family,0
2297,remember flybes collapse nothing brexit also nothing brexit thomas cook sony flybmi,0
351,inbefore xenobota cause apocalypse,0
2078,another casualty tonight australia struggling retail industry curious planet store join long list closing,0
5575,first responder dont get appreciation deserve,0
4044,jae play guitar little amaya love reaction im devastated,0
6050,youve working long still need told cut grill,0
5290,service forklift operator training forklift operator training reduces accident fatality fatality,0
8701,rscl apathy delay brahmani project new indian express need inte,0
5507,portrait lady fire 2019 dir cline sciamma,0
2086,think see one thereill loop around said wightman vehicle exhaust system released last q,0
8638,anti caa protestprofrobin verma released lucknow jail morning illegally detained brutally,0
8250,emergency everything fine even panicking radiation suit asking,0
2339,kind internet traffic alternative massive difference among success simply collapse solution ha,0
5701,dont deserve tulsi im extremely sorry tulsi supporter friend woman stuck neck,0
11053,yoonbin said one like 2020 year benwounds,0
2603,yeah shit ive literally neve,0
10171,tragedy digital manipulation individual harassed abused people,0
9568,jan 13 2016 remembering bombing quetta pakistan suicide bomber detonated near security per,1
377,grew 70 ryouma love much also love armageddon ryouma new getter ryouma,0
11042,ha yoonbin ben wound official mv youtube,0
10434,maam starting sound like toxic trouble maker looool,0
7537,directly secretary state mike pompeo jcpoa iran nuclear deal disaster farce,0
6404,cia whistleblower john brennan signed 911 hijacker visa station chief saudi arabia,0
54,one right call baby accident jd called blessing used loveliest word describe,0
8048,christening photo irked end kate perched,0
10765,love see sorenson starter absolute weapon,0
8079,nearly perfect memory need share every little detail telling story come handy giving police statement,0
5353,melbourne city shrouded almost 1 billion animal fatality human suck australianfires,1
4954,stephenscollege damn epicentre shifted jnu ststephens college talk sense u protest,0
4453,sometimes need disconnect reconnect taking break necessary save others drowning maine mend,0
7362,love libtards tds nevertrumpers meltdown vince vaughn chatting shaking trump hand,0
1221,unbelievable arundhati roy smiling slogan chantted kashmir tere khoon se inqalab aayega delhi,0
10811,pure weapon grade autism,0
2073,hard believe today two year since set film casualty cardiff two year since met,0
10047,current weather bergen thunderstorm 6c 93 humidity wind 11kmh pressure 980mb,0
1729,boundbrookfire firefighter several different department came together prevent even building burn,1
8424,corrupted dems trying best come ayatollah rescue nancypelosifakenews,0
4848,landmark paris trial disgraced former athletics supremo lamine diack delayed june surprise new evidence,0
8436,omg must wonderful experience able rescue hope th,0
4984,youre still within radius would like suggest evacuate risk hin,0
806,hachisan88 leon claire fight bioterrorism busy day thats value time spend tog,0
10625,archive ruin rock coral remain town buried taalvolcanos biggest eruption 17,0
3243,watch debris road today,0
9905,aimed dimmish hongkongers using tax money chinaisterrorist standwithhongkong,0
10024,tomorrow evening early hour wednesday morning could interesting active cold front moving east likely,0
7584,wind suck nuclear good complicated,0
10761,join wish happy birthday year like joan arc fought injustice high p,0
8696,remember dont let minute sadness ruin whole day happiness,0
4364,body rod fontenot located bayou nezpique kalb news,1
5301,team miro dispatched km448 northsouth expressway near sg buloh help investigate,0
10347,live sydney footage photo burnt distressed suffering traumatised animal wil,0
9660,1411942 day 1942 british tug mercia minedsunk english channel lost hand board anyone family,1
3490,russian influence cost brexit far jennifer arcuri cambridge ana,0
5725,alsways nice see lucic get flattened,0
7823,22 mind god would morality make sense,0
287,loved hated uncutgems like several movie recently evoked clockwork orange grotesque compelling,0
1450,bc huntress harley honestly look like theyre wearing body bag go paint house sumn,0
5985,hail plato man capable one thing well attempt several fails achieve plato,0
10080,thunderstorm amazing rn,1
3653,guarantee almost derailed academy award season leaving everyone thin,0
11078,never stop salty wound,0
6031,followed post took crazy ride didnt know girl,0
5418,recusal judge particular case must come instantly based judicial propriety actual fear bias sta,0
10596,police arrested six teenager including four 14yearolds vicious robbery melbourne west last night http,0
1135,thing arent handle prob like snapchat blizzard acct like brand,0
9030,sinkhole swallow bus passenger killing least 6 yale fishman,1
7974,adam panic nothing russia russia russia,0
702,julia gillard first proposed carbon tax 2011 tony abbott fought bitterly viciously moment,0
8730,iran hit sandstorm amp earthquake plan attack israel,1
9456,also skater went hard possible neck injury instead stretcher put h,1
9162,he blocked cant debate could would politely point mean ci wome,0
912,shot one two colt aimed one left hand trent could pull trigger remington,0
2274,information someone fall cliff secret child extra toe bachelorna,0
2833,kashmir still curfew curfew continues 163th consecutive day indian occupied kashmir,1
9506,im trying suicidebomb workplace culture,0
11174,iran agreed give canada access wreckage black box downed ukrainian plane canadian official ar,1
7405,tell learned russian military hacked burisma ukrainian eme,0
9592,season suicide bombing hostage taking extortion new war etc etc commenced amp,0
7220,let politicize mass murder 57 canadian iranian regime,1
6136,hazard guess may right done recently ukraine attempt smear victim,0
6963,normally pier outside city marooned hundred metre air supportlegs b,0
7039,bitcoin lightning network growing scalability security flaw cryptoslate,0
3934,destruction avalanche kashmir around 47 civilian killed neelum area pok 3 indian armymen killed machil sec,1
5331,traffic police say estimated 60 per cent fatality motorcycle accident caused head injuri,0
5029,evacuation center bauan bauan technical high school sta teresa college patio immaculate conception parish baua,0
9578,palestinian intifada also entail suicide bombing violence rocket brainwashing kid pic,0
4777,tourist welcome check fire map emergency service warning air quality go anywhere dont,0
2251,life fucking boring want something spontaneous like fall cliff something,0
4767,standard building emergency exit fire extinguisher standard finance insurance plan contact best plan,0
9114,huge thank visit u today child best experience l,0
3172,climate crisis likely increase violent death young people report,0
8838,wish started reaction video hero academia amount time ive jumped chair rais,0
5538,astros fire gm jeff luhnow manager aj hinch sign stealing scandal,0
7166,thank yogi ji like seriously ki baat ka thank thank riot mass murder muslim dalit,0
1702,idea many kind bombing burning building mullah ira,0
1167,india collective conscienceis conscience poor marginalised conscience middle,0
268,antichrist singlehandedly annihilated american movie industry,0
6830,whole soccer caught web gambling fa want sell fa cup gambling firm,0
1343,police sealed area moatview coolock north dublin grim discovery u,1
762,1656abaf battle id need backup lvl 100 colossus omega,0
3937,let softpedal trump vengeful sadistic cruel malignant hasnt hidden hunger violence,0
9784,minister congratulation survived,0
4912,another growl came beast perhaps playful one,0
5541,successful people attitude ready fire aim garyloper,0
342,jam setting son carter usm 30 something jimmy page outrider nirvana nevermind gun n rose appetite,0
6955,sometimes become taboo give interview front tearcher realise corpse particular momen,0
4890,jokhang temple fire number video emerged social medium showing temple engulfed flame two year,1
3867,socialism would literally destroy american dream people come nothing amp accomplished impossib,0
5988,follow king chody god god compliance rewarded hail hydra wink,0
7085,something exploded outside apartment loud bang w flash light tengo miedo,1
5953,amazon long windy river always infrastructure accessibility tourist,0
2295,system built slavery feeling strong sense entitled pretend loya,0
5492,president cant fire mwangi kiunjuri prove system ya fart ama vipi,0
7090,heard loud bang something fall stair hear eric say tripped stair,0
1381,hate bagging grocery know sound bratty buy yesterday workout body feeling sore la,0
1331,someone murdered body part left bag coolock last night gov going acknowledge,1
4036,still though theyd ball brody detonate season 1 get didnt imagine,0
872,tbh idea chamoru look like ive seen whitest dar,0
2675,crashed car turn man shot dead via,1
9558,exclusiveborder patrol circulates intel alert titled suspected suicide bomber en route u four middle easter,0
10795,led israeli 2000 year ago fight lasting war kind miracle power easily take ou,1
6739,need option rotation reason got injury lack rotation,0
7436,wow disenrolled 21 saudi cadet u military training made projihadi post child porn,0
8113,delhi court tear delhi police hearing bail plea bhim army chief chandrashekhar azad prosecutor object,0
6780,january 14 2020 847 pcpl cheryl l salem pcad pnco guinsiliban mp conducted reproduction nin,0
2247,fuck im bad person idk cant see going nothing really matter anyways,0
9307,4 hour snowstorm amp icy cold river via background winter nature snow river,0
6711,look god know many injury asimriaz sustained bc monster house,0
10481,remember naga city hit typhoon nina 2017 asked even lgus already,1
1542,rofl told wouldnt understand tell credential,0
3932,vulture fund quickly buying land antequera eltorcal pulling 1000 tree desertifying,0
9331,daft dog wanting go storm warm dry freddie ready4freddie,0
5781,1 week 2020 1 flood jkt 2 fire australia 3 ww3 madness reynhard sinaga damn2020 need ch,0
9515,nah shes candidate dying poll who decided suicide bomb bernie way imo,0
798,remember resident evil universe bioterror attack almost norm rescue operation,0
8040,ive even started comeback yet youre already panicking like x,0
1246,must something wrong never able bloody anyones nose tongue,1
7373,need change direction least since campaign 2018 weve warning economic meltdown,0
2204,cfa chemical hazard advice 1217 cobram vicalert,1
1036,damv blew follow,0
6344,people mad vermin supreme took new hampshire arent mad white supremacist sympathizer tr,0
10828,confirmed nzdf part u militarisation space already war planning exercise underway alabama,1
6467,17 short urgent thread bcoz altif bukhari verge hijacking peace k,0
11035,soul wounded need allllllll love find life dear lord,0
124,military mistake 1988 usmilitary shot iranian passenger airplane 2020 iranian military shot ukr,1
9985,akram alkaabi lead nujaba militia iraq loyal iran clip kaabi arrived comfort soleimani,0
9497,widow cia agent killed 2009 afghanistan suicide bomb depicted zero dark thirty relives moment told h,0
5257,audience needed share thought collectively interview cherry smyth performing famished british,0
5604,impeach trump 11 people including 2 first responder died today,1
182,iran shot airplane full innocent people say want trump thats appropriate r,1
1603,winter gaza special character many poor people gaza living home partially destroyed,0
7538,9 year fukushima became synonymous nuclear disaster area help kick 2020 summer olympics,0
10262,exciting opportunity come join major trauma team soon paediatric major trauma centre th,0
1772,displaced home business owner shut transit system burned adjacent home building nj,1
10161,tragedy rip english killer go unpunished 5daystotitanscollections,0
9316,get friend would still visit snowstorm,0
9442,football need adopt soccer method treating hurt cramp playersimmediately take stretch,0
8429,omololas case one many appreciate liaise,0
4268,top tip looking thirsty backyard bird summer wildlife bird drought bushfires,0
5136,phaselock enemy make fight ally amp draw aggro pull enemy near cause explos,0
8421,like many felt need something help australia every rt get well donate 050,0
4300,know im depressed im making inappriorate joke try drown everything else pussy,0
5745,explain work demand minimum wage worker 1500hour flood labor market,0
1264,emily blunt athena word always dangerous weapon make bloody,0
7875,statement said evidence highly suggestive outbreak associated exposure one seafoo,1
5733,crenshaw say idea existed wasnt word,0
10467,mulan song ill make man line must swift coursing river,0
4575,puertorico grant go foundation earthquake relief fund used activate serie,0
658,largscale violence bhainsa dist nirmal telangana peacefuls attacked hindu looted amp burnt property pelted stone,0
999,funny everything blew one account supporting trying calm everyone f,0
5057,hello twitter friend organizing donation drive evacuee affected taal eruption re,0
11173,next day eod team arrived pick wreckage found unexploded piece missile casing coul,1
2894,puerto rico treated differently happened anywhere else america wrong,0
3018,fandom quick trash talk boy talk justice shit like happens theyre dead,0
7570,nuclear site expert accidentally removed control rod ikata pwr r3 happened lifted wthe upper rid itd,1
4573,m24 earthquake reported geonetnz 10 km northwest culverden link,1
1817,burned brother hair,0
7877,ive told friend who working kpj bed full yes influenza outbr,1
3988,the40yearplaylist 962 petrol emotion derry northern ireland london thatpetrolemotion det,0
6794,leonardo spinazzola inter rarity athletic italian player confident foot 1v1 situation know,0
7444,joe rogan go carnivore diet suffers explosive diarrhea rainforest mudslide overtaking mountain road,0
6333,one,0
844,chris redfield bioterrorism expert,0
2112,australian waking scottyfrommarketing realizing catastrophic abysmal handing,0
1517,take exact outcome attempted ally u ally iran prec,0
1991,explosion hit petrochemical plant zhuhai south china guangdong province tuesday casualty reported,1
4079,side side comparison fire devastation kangaroo island australia,1
8555,cd therampagefromexiletribe fullmetaltrigger 2ndthe riotthe rampage exile tr,0
9465,seat ended structural failure test ride least motorcycle jacket,1
7573,crisis youll least first government spent sunday morning trying figure,0
9567,jan 13 2016 remembering terrorist attack jalalabad afghanistan suicide bomber detonated explos,1
3705,hi lisa im sorry freight train experienced low speed derailment hitchin,1
6049,man come,0
1125,venturebeat blizzard pushing world warcraft future vision nzoth update tolkoto,0
2066,year ago nearly casualty cancel culture nz tweeter piling amp long time amp exp,0
2796,patented innovative 14stage process us solvent amp surfactant liquefy,0
3444,tallest building demolished india today kochi per sc order perfect implosion absolutely damage,0
5187,exactly happened baba yara sport stadium linterview eyewitness nhyira fm journalist owusu bem,0
5161,piece part consignment delivered pak army promptly shared u unsurprisingly u refuse,0
8389,dear let give u instance foreign immigrant building formidable company india 1 larsen amp,0
9835,taaleruption2020,0
7177,well well bully hypocrite traitor america stand,0
11020,4get son 36 bday 2day struggling year w m 382 sitting bull amp wounded knee ride race home 4,0
10033,nw alertgt strong thunderstorm near keeling near chatham moving ne 50 mph wind 30 mph amp brief locally,1
102,apex separating monarch theyre separation well theory mechagod,0
6074,amidst chen wedding news want congratulate clear sungmins ielfs name since already trending,0
9522,isi strap suicide vest puppy horror footage sick front line bomb tactic,0
7479,hasenacher balou couleur successful parent glenara mudslide toplevel showjumper balou du rouet,0
1946,dream shooting im celeb oz bush fire ill let construct jok,0
2416,world collide christian louboutins new launch,0
9365,undo shit music silence storm crime album undo iran iranprotests,0
10961,wake windstorm brendan another storm expected move united kingdom second half,1
8058,thanx clip sirtoday everyone panickingshare 10 intraday,0
2303,eduardo degrano look damage home fissure formed underneath ancestral house nearby house ow,0
5410,living constant fear featuring edgar obares ig story youve kept circle fake friend th,0
6286,latestnews trending january heat wave engulfed eastern half country toppling record washingt,1
10802,ruh roh schiffty come fire connection ukrainian businessman whose company manu,1
2007,casualty killing,0
7258,dont ridicule religion making mass mur,0
4781,rt rt avoid feeling like youre hassling inc,0
950,iran video show woman protester shot bleeding street via,0
10907,pretty wild fire brazil im hoping fire australia come end fightthefires,1
3175,road safety authority awaits policy direction okada use follows 732 death last year,1
9044,video scene xining showed several people disappearing sinkhole,1
8587,oh god get gf right riot,0
7323,horse mbaku st may also question,0
1032,wait blew afsgsgsg te amo wow,0
10487,kid nearing end school career survived hope thing hav,0
3582,point historic figuremonuments blatant reference cecil rhodes confederate statue sti,0
10244,border security force last evening 830 pm avalanche hit bsf deployment naugam sector along loc search rescue,1
10875,ok know youre trying shady like wild fire arent soemthing joke get fe,0
5362,many uk crime scene burglary forensic crime scene need consideration violence,0
5475,iraqi journalist southern city basra launched campaign highlight danger face following murd,0
2570,muff burnfoot road currently closed overnight collision,1
2596,killed nigerian nigerian dauda onoruoiza ukrainian plane fakenews htt,0
11179,virgo new model eggbeater washing machine latest year car demand study learning,0
7262,shame many u amp european news medium clamoring get iran cover funeral mass murderer,0
10893,jeff bezos gave 690000 wild fire australia 1167 billion dollar put perspective,0
5192,want see cave sex wewanteyewitnessseason2,0
6925,fwri research exposure marine turtle nesting ground named storm along continental usa openscience hurricane,0
630,gdp 6 yr low inflation 6 yr high nominal gdp 45 yr low unemployment 45 yr high petrol 80 oni,0
7446,glad beer mudslide,0
11168,want listen clip thewreckage audiobook three short clip available soundcloud featuring,0
9166,anyone actually believe given relationship truth nigel farage take penny 153000,0
769,courtesy mixed people nothing come america better life,0
2530,currently attending road traffic collision a92 northbound near portlethen junction road,1
9426,bounty hunting aints hed laid stretcher regardless,0
5552,modi shah gundas set fire truck loaded plastic chair mangaluru parked ground public,1
8841,listen enclosed text field rectangular box shape performed better,0
7507,hey anne jesus refugee person forced leave country order escape w,0
4683,dont know climate emergency megxit terrible state world politics im seeing lot,0
7632,one lie another look actual nuclear reactor building time built 46 ye,0
10641,taal volcano erupts philippine also remember there link climate change amp volcanic activity th,0
631,feel attacked rn,0
4027,good analogy would plastic explosive psychotronic fuel detonate bomb total demon shredder detona,0
3876,need trending whiteophobia sick tired bloody race card white get u non stop abu,0
4981,ang daming costumer telling telling story whats happening sa lugar nila nee,0
2902,id suggest cyber crime fraud national emergency within uk,0
211,long night mom sugar dropped 28 dad called ambulance fun hospital late shift,1
1385,body bagging amp toe tagging hit different actually know patient,0
5631,fake intelligence broadcast fox news may played role downing ukrainian commercial airliner,0
4042,yea really hard started stanning 3 month happened,0
6104,yeah absolutely disturbing trend teenager increasingly exposed physica,0
11201,would operator put new bus school contract trashed kid nobody goin,0
2052,2 zerocasualty count never seen reason complacent target activity,0
5373,activated today help respond earthquake caused heavy damage injury least one fa,1
2513,sometimes wake feel like im still sleeping feel like colour shape world coll,0
225,must annihilated,0
4366,never drowned tea bother merbel equation three hour exercise clothes,0
3906,always problem abbott served two iconic australian volunteer service lifesaving amp firefighter th,0
1169,dear heart please stop getting involved everything job pump blood thats,0
955,u tweet im listening bleeding love,0
3183,marijuana illegal never caused death usage cigarette kill million legal purchase,0
10743,killlouise here exciting launch trailer doctorwho collection season 14 featuring gorgeous,0
9949,hear berniewarren story trump lied protecting preexisting condition imminen,0
9206,better equipped fight fire gt le fire gt le smoke simple enough,0
3192,body count capitalism includes million battle death,0
9269,season transparency right demand who funding campaign,0
10305,brother law made sit,0
706,e622acd6 battle id need backup lvl 150 proto bahamut,0
4164,ive seen action ngo staff also journalist massive 2005 kashmir earthquake work,0
10786,242 onision lied phone saying doesnt weapon,1
8165,think saw somebody mention shes weird fundyrun hospital like way quarantine,0
6617,wow grew ft lauderdale time saw anything like hurricane hit,0
9390,ohio ibiza international water saw police chief get knocked public square last time,0
6457,im hijacking account bois kei,0
6195,due increasing level nitrogen dioxide caused taalvolcano eruption air quality reddishbrown p,1
